date,Symbol,rv5
2011-08-10 00:00:00+01:00,.FTSE,0.000934869
2011-08-11 00:00:00+01:00,.FTSE,0.001391388
2011-08-12 00:00:00+01:00,.FTSE,0.000499155
2011-08-15 00:00:00+01:00,.FTSE,0.000153479
2011-08-16 00:00:00+01:00,.FTSE,0.000227699
2011-08-17 00:00:00+01:00,.FTSE,0.000236565
2011-08-18 00:00:00+01:00,.FTSE,0.00051668
2011-08-19 00:00:00+01:00,.FTSE,0.000678949
2011-08-22 00:00:00+01:00,.FTSE,0.000313146
2011-08-23 00:00:00+01:00,.FTSE,0.00032897
2011-08-24 00:00:00+01:00,.FTSE,0.00026697
2011-08-25 00:00:00+01:00,.FTSE,0.000291964
2011-08-26 00:00:00+01:00,.FTSE,0.000353939
2011-08-30 00:00:00+01:00,.FTSE,0.00062307
2011-08-31 00:00:00+01:00,.FTSE,0.000123331
2011-09-01 00:00:00+01:00,.FTSE,0.000163942
2011-09-02 00:00:00+01:00,.FTSE,0.000364327
2011-09-05 00:00:00+01:00,.FTSE,0.000318357
2011-09-06 00:00:00+01:00,.FTSE,0.000295443
2011-09-07 00:00:00+01:00,.FTSE,0.000595595
2011-09-08 00:00:00+01:00,.FTSE,0.000157822
2011-09-09 00:00:00+01:00,.FTSE,0.000183233
2011-09-12 00:00:00+01:00,.FTSE,0.000824124
2011-09-13 00:00:00+01:00,.FTSE,0.000436628
2011-09-14 00:00:00+01:00,.FTSE,0.00024773
2011-09-15 00:00:00+01:00,.FTSE,0.000237483
2011-09-16 00:00:00+01:00,.FTSE,0.000180923
2011-09-19 00:00:00+01:00,.FTSE,0.000214079
2011-09-20 00:00:00+01:00,.FTSE,0.000164397
2011-09-21 00:00:00+01:00,.FTSE,0.000145502
2011-09-22 00:00:00+01:00,.FTSE,0.001124454
2011-09-23 00:00:00+01:00,.FTSE,0.000487124
2011-09-26 00:00:00+01:00,.FTSE,0.000590748
2011-09-27 00:00:00+01:00,.FTSE,0.000525246
2011-09-28 00:00:00+01:00,.FTSE,0.000262487
2011-09-29 00:00:00+01:00,.FTSE,0.00021382
2011-09-30 00:00:00+01:00,.FTSE,0.000318568
2011-10-03 00:00:00+01:00,.FTSE,0.001022266
2011-10-04 00:00:00+01:00,.FTSE,0.000479635
2011-10-05 00:00:00+01:00,.FTSE,0.000767547
2011-10-06 00:00:00+01:00,.FTSE,0.000316802
2011-10-07 00:00:00+01:00,.FTSE,0.000178479
2011-10-10 00:00:00+01:00,.FTSE,0.000107421
2011-10-11 00:00:00+01:00,.FTSE,0.000116995
2011-10-12 00:00:00+01:00,.FTSE,0.00012302
2011-10-13 00:00:00+01:00,.FTSE,0.000204674
2011-10-14 00:00:00+01:00,.FTSE,0.000133413
2011-10-17 00:00:00+01:00,.FTSE,0.000171826
2011-10-18 00:00:00+01:00,.FTSE,0.000345617
2011-10-19 00:00:00+01:00,.FTSE,0.000130211
2011-10-20 00:00:00+01:00,.FTSE,0.000352296
2011-10-21 00:00:00+01:00,.FTSE,0.00010105
2011-10-24 00:00:00+01:00,.FTSE,9.61E-05
2011-10-25 00:00:00+01:00,.FTSE,0.000129212
2011-10-26 00:00:00+01:00,.FTSE,0.000131071
2011-10-27 00:00:00+01:00,.FTSE,0.000381903
2011-10-28 00:00:00+01:00,.FTSE,0.000104949
2011-10-31 00:00:00+00:00,.FTSE,0.000157274
2011-11-01 00:00:00+00:00,.FTSE,0.000642505
2011-11-02 00:00:00+00:00,.FTSE,0.000223492
2011-11-03 00:00:00+00:00,.FTSE,0.00047538
2011-11-04 00:00:00+00:00,.FTSE,0.000168237
2011-11-07 00:00:00+00:00,.FTSE,0.000230179
2011-11-08 00:00:00+00:00,.FTSE,0.000117456
2011-11-09 00:00:00+00:00,.FTSE,0.00028452
2011-11-10 00:00:00+00:00,.FTSE,0.000508789
2011-11-11 00:00:00+00:00,.FTSE,0.000105573
2011-11-14 00:00:00+00:00,.FTSE,0.000116301
2011-11-15 00:00:00+00:00,.FTSE,0.000172279
2011-11-16 00:00:00+00:00,.FTSE,0.000221381
2011-11-17 00:00:00+00:00,.FTSE,0.000193284
2011-11-18 00:00:00+00:00,.FTSE,0.000215243
2011-11-21 00:00:00+00:00,.FTSE,0.00021176
2011-11-22 00:00:00+00:00,.FTSE,0.000216739
2011-11-23 00:00:00+00:00,.FTSE,0.000219401
2011-11-24 00:00:00+00:00,.FTSE,0.000175965
2011-11-25 00:00:00+00:00,.FTSE,0.000162344
2011-11-28 00:00:00+00:00,.FTSE,0.000165981
2011-11-29 00:00:00+00:00,.FTSE,0.00013165
2011-11-30 00:00:00+00:00,.FTSE,0.000585197
2011-12-01 00:00:00+00:00,.FTSE,0.000108431
2011-12-02 00:00:00+00:00,.FTSE,0.000233055
2011-12-05 00:00:00+00:00,.FTSE,6.86E-05
2011-12-06 00:00:00+00:00,.FTSE,8.76E-05
2011-12-07 00:00:00+00:00,.FTSE,0.000168355
2011-12-08 00:00:00+00:00,.FTSE,0.000224443
2011-12-09 00:00:00+00:00,.FTSE,0.000189258
2011-12-12 00:00:00+00:00,.FTSE,0.000144643
2011-12-13 00:00:00+00:00,.FTSE,0.000117572
2011-12-14 00:00:00+00:00,.FTSE,0.000190905
2011-12-15 00:00:00+00:00,.FTSE,9.71E-05
2011-12-16 00:00:00+00:00,.FTSE,0.000103573
2011-12-19 00:00:00+00:00,.FTSE,0.000115116
2011-12-20 00:00:00+00:00,.FTSE,0.000110464
2011-12-21 00:00:00+00:00,.FTSE,0.000185817
2011-12-22 00:00:00+00:00,.FTSE,0.000109358
2011-12-23 00:00:00+00:00,.FTSE,7.19E-05
2011-12-28 00:00:00+00:00,.FTSE,6.85E-05
2011-12-29 00:00:00+00:00,.FTSE,5.85E-05
2011-12-30 00:00:00+00:00,.FTSE,5.05E-05
2012-01-03 00:00:00+00:00,.FTSE,0.000367423
2012-01-04 00:00:00+00:00,.FTSE,6.06E-05
2012-01-05 00:00:00+00:00,.FTSE,8.63E-05
2012-01-06 00:00:00+00:00,.FTSE,6.52E-05
2012-01-09 00:00:00+00:00,.FTSE,5.88E-05
2012-01-10 00:00:00+00:00,.FTSE,0.000116706
2012-01-11 00:00:00+00:00,.FTSE,5.36E-05
2012-01-12 00:00:00+00:00,.FTSE,5.55E-05
2012-01-13 00:00:00+00:00,.FTSE,0.000111005
